iter	Passed	Remaining
400	26077	38953
401	26144	38891
402	26213	38832
403	26268	38752
404	26329	38682
405	26383	38600
406	26444	38529
407	26503	38456
408	26557	38374
409	26613	38297
410	26668	38218
411	26725	38142
412	26785	38070
413	26844	37996
414	26904	37925
415	26961	37849
416	27018	37773
417	27070	37692
418	27135	37626
419	27195	37555
420	27252	37480
421	27316	37414
422	27371	37335
423	27424	37255
424	27483	37183
425	27536	37102
426	27597	37033
427	27653	36957
428	27713	36887
429	27766	36807
430	27827	36737
431	27881	36659
432	27947	36596
433	28003	36520
434	28065	36453
435	28119	36374
436	28173	36296
437	28231	36223
438	28284	36145
439	28342	36072
440	28395	35994
441	28451	35918
442	28505	35841
443	28565	35771
444	28633	35711
445	28685	35632
446	28742	35558
447	28798	35484
448	28852	35407
449	28907	35331
450	28965	35259
451	29020	35183
452	29082	35116
453	29140	35045
454	29198	34973
455	29250	34895
456	29305	34820
457	29359	34743
458	29415	34670
459	29470	34595
460	29524	34520
461	29589	34456
462	29645	34383
463	29708	34318
464	29765	34245
465	29825	34177
466	29883	34107
467	29946	34041
468	30007	33974
469	30063	33901
470	30115	33824
471	30172	33752
472	30233	33684
473	30290	33613
474	30345	33539
475	30400	33466
476	30452	33389
477	30507	33316
478	30561	33240
479	30629	33181
480	30687	33111
481	30741	33037
482	30802	32970
483	30864	32904
484	30919	32831
485	30975	32759
486	31030	32687
487	31088	32617
488	31139	32540
489	31199	32472
490	31250	32396
491	31305	32323
492	31363	32254
493	31413	32176
494	31469	32105
495	31527	32036
496	31585	31966
497	31644	31898
498	31697	31824
499	31755	31755
500	31809	31682
501	31867	31614
502	31924	31543
503	31983	31475
504	32038	31404
505	32096	31335
506	32150	31262
507	32206	31192
508	32265	31124
509	32319	31052
510	32372	30978
511	32430	30909
512	32488	30841
513	32542	30770
514	32599	30700
515	32654	30629
516	32709	30558
517	32768	30491
518	32821	30418
519	32877	30348
520	32933	30278
521	32997	30216
522	33055	30148
523	33113	30080
524	33169	30010
525	33223	29939
526	33274	29865
527	33332	29796
528	33387	29726
529	33443	29657
530	33500	29588
531	33558	29521
532	33610	29448
533	33670	29383
534	33725	29312
535	33782	29244
536	33840	29177
537	33895	29106
538	33949	29036
539	34005	28967
540	34064	28901
541	34124	28835
542	34189	28774
543	34244	28704
544	34308	28642
545	34369	28578
546	34430	28513
547	34483	28442
548	34540	28374
549	34591	28302
550	34642	28229
551	34707	28168
552	34762	28098
553	34820	28031
554	34877	27964
555	34933	27896
556	34995	27833
557	35052	27765
558	35112	27700
559	35170	27634
560	35229	27568
561	35288	27502
562	35341	27432
563	35398	27365
564	35455	27297
565	35519	27235
566	35577	27169
567	35628	27098
568	35690	27034
569	35748	26967
570	35801	26898
571	35856	26829
572	35917	26765
573	35968	26694
574	36026	26628
575	36080	26559
576	36140	26494
577	36197	26428
578	36253	26360
579	36331	26309
580	36393	26246
581	36448	26177
582	36508	26112
583	36567	26047
584	36627	25983
585	36682	25915
586	36737	25847
587	36798	25784
588	36854	25716
589	36913	25651
590	36966	25582
591	37022	25515
592	37078	25448
593	37139	25385
594	37200	25321
595	37257	25254
596	37315	25189
597	37370	25122
598	37427	25055
599	37482	24988
600	37536	24919
601	37593	24854
602	37655	24791
603	37715	24727
604	37771	24660
605	37826	24593
606	37885	24529
607	37942	24463
608	37997	24395
609	38053	24329
610	38109	24263
611	38164	24196
612	38220	24129
613	38279	24065
614	38332	23996
615	38383	23927
616	38435	23858
617	38492	23793
618	38545	23725
619	38602	23659
620	38659	23594
621	38714	23527
622	38774	23463
623	38828	23396
624	38884	23330
625	38939	23264
626	38995	23198
627	39055	23135
628	39115	23071
629	39176	23008
630	39233	22943
631	39284	22874
632	39347	22812
633	39404	22747
634	39463	22683
635	39518	22617
636	39572	22550
637	39630	22486
638	39683	22418
639	39740	22354
640	39794	22287
641	39850	22221
642	39906	22156
643	39962	22090
644	40020	22026
645	40071	21958
646	40124	21891
647	40180	21826
648	40234	21760
649	40286	21692
650	40342	21627
651	40395	21560
652	40453	21496
653	40510	21432
654	40565	21366
655	40623	21302
656	40680	21238
657	40737	21173
658	40791	21107
659	40849	21043
660	40901	20976
661	40955	20910
662	41018	20849
663	41076	20785
664	41131	20720
665	41191	20657
666	41253	20595
667	41311	20532
668	41371	20469
669	41423	20402
670	41478	20337
671	41536	20273
672	41587	20206
673	41638	20139
674	41694	20075
675	41751	20011
676	41814	19949
677	41868	19884
678	41922	19818
679	41977	19753
680	42032	19689
681	42083	19622
682	42138	19557
683	42192	19492
684	42248	19428
685	42301	19362
686	42359	19299
687	42411	19232
688	42468	19169
689	42522	19104
690	42575	19038
691	42631	18974
692	42689	18911
693	42743	18846
694	42796	18781
695	42857	18719
696	42913	18655
697	42968	18590
698	43023	18526
699	43077	18461
700	43135	18398
701	43192	18335
702	43247	18271
703	43306	18208
704	43361	18144
705	43414	18079
706	43478	18018
707	43532	17954
708	43587	17889
709	43648	17828
710	43703	17764
711	43763	17702
712	43824	17640
713	43876	17575
714	43931	17511
715	43989	17448
716	44050	17386
717	44107	17323
718	44163	17260
719	44222	17197
720	44278	17134
721	44336	17071
722	44390	17007
723	44450	16945
724	44510	16883
725	44567	16820
726	44620	16755
727	44680	16693
728	44737	16630
729	44788	16565
730	44843	16501
731	44902	16439
732	44954	16375
733	45013	16312
734	45074	16251
735	45139	16191
736	45196	16128
737	45250	16064
738	45305	16000
739	45364	15938
740	45425	15877
741	45481	15814
742	45542	15752
743	45599	15690
744	45651	15625
745	45709	15563
746	45768	15501
747	45829	15439
748	45891	15378
749	45949	15316
750	46008	15254
751	46064	15191
752	46115	15126
753	46170	15063
754	46224	15000
755	46281	14937
756	46337	14874
757	46394	14811
758	46460	14752
759	46535	14695
760	46595	14633
761	46653	14571
762	46708	14508
763	46762	14445
764	46814	14381
765	46878	14320
766	46933	14257
767	46990	14195
768	47050	14133
769	47106	14070
770	47162	14007
771	47218	13945
772	47273	13882
773	47327	13819
774	47384	13756
775	47442	13694
776	47494	13630
777	47552	13568
778	47609	13506
779	47664	13443
780	47726	13383
781	47779	13319
782	47841	13258
783	47901	13197
784	47959	13135
785	48010	13071
786	48067	13009
787	48122	12946
788	48183	12885
789	48239	12823
790	48294	12760
791	48348	12697
792	48407	12635
793	48465	12574
794	48522	12512
795	48575	12449
796	48632	12386
797	48685	12324
798	48741	12261
799	48800	12200
800	48858	12138
801	48919	12077
802	48976	12015
803	49034	11953
804	49090	11891
805	49145	11829
806	49207	11768
807	49261	11705
808	49316	11643
809	49375	11581
810	49429	11519
811	49485	11457
812	49539	11394
813	49595	11332
814	49650	11270
815	49707	11208
816	49764	11146
817	49816	11083
818	49876	11022
819	49931	10960
820	49988	10898
821	50040	10836
822	50092	10773
823	50144	10710
824	50200	10648
825	50257	10586
826	50314	10525
827	50373	10464
828	50427	10401
829	50484	10340
830	50547	10279
831	50603	10217
832	50661	10156
833	50717	10094
834	50774	10033
835	50826	9970
836	50884	9909
837	50940	9847
838	50991	9785
839	51043	9722
840	51102	9661
841	51155	9599
842	51211	9537
843	51267	9475
844	51319	9413
845	51375	9352
846	51431	9290
847	51487	9228
848	51542	9167
849	51599	9105
850	51654	9044
851	51712	8982
852	51765	8920
853	51818	8858
854	51882	8798
855	51937	8737
856	51992	8675
857	52045	8613
858	52100	8552
859	52156	8490
860	52215	8429
861	52267	8367
862	52320	8305
863	52375	8244
864	52432	8183
865	52486	8121
866	52541	8059
867	52607	8000
868	52663	7938
869	52717	7877
870	52774	7816
871	52830	7754
872	52890	7694
873	52947	7633
874	53007	7572
875	53061	7511
876	53118	7449
877	53173	7388
878	53230	7327
879	53284	7266
880	53340	7204
881	53394	7143
882	53449	7082
883	53505	7021
884	53561	6959
885	53616	6898
886	53668	6837
887	53720	6775
888	53778	6714
889	53835	6653
890	53895	6593
891	53952	6532
892	54009	6471
893	54075	6411
894	54128	6350
895	54188	6289
896	54239	6228
897	54298	6167
898	54355	6106
899	54411	6045
900	54467	5984
901	54528	5924
902	54584	5863
903	54639	5802
904	54694	5741
905	54750	5680
906	54807	5619
907	54863	5558
908	54919	5497
909	54975	5437
910	55033	5376
911	55088	5315
912	55140	5254
913	55199	5193
914	55253	5132
915	55306	5071
916	55361	5010
917	55417	4950
918	55479	4889
919	55532	4828
920	55589	4768
921	55653	4708
922	55712	4647
923	55775	4587
924	55832	4526
925	55887	4466
926	55943	4405
927	56004	4345
928	56057	4284
929	56113	4223
930	56169	4162
931	56226	4102
932	56281	4041
933	56338	3981
934	56396	3920
935	56450	3859
936	56504	3799
937	56560	3738
938	56629	3678
939	56702	3619
940	56762	3558
941	56819	3498
942	56875	3437
943	56933	3377
944	56994	3317
945	57051	3256
946	57107	3196
947	57163	3135
948	57217	3074
949	57273	3014
950	57330	2953
951	57384	2893
952	57438	2832
953	57494	2772
954	57553	2711
955	57608	2651
956	57664	2590
957	57718	2530
958	57775	2470
959	57832	2409
960	57886	2349
961	57952	2289
962	58005	2228
963	58060	2168
964	58116	2107
965	58170	2047
966	58228	1987
967	58282	1926
968	58341	1866
969	58397	1806
970	58455	1745
971	58507	1685
972	58562	1625
973	58614	1564
974	58671	1504
975	58732	1444
976	58793	1384
977	58850	1323
978	58910	1263
979	58968	1203
980	59023	1143
981	59078	1082
982	59133	1022
983	59192	962
984	59258	902
985	59312	842
986	59368	781
987	59423	721
988	59477	661
989	59530	601
990	59586	541
991	59642	480
992	59696	420
993	59752	360
994	59804	300
995	59865	240
996	59918	180
997	59973	120
998	60027	60
999	60088	0
