iter	RMSE
573	7012.434117
574	7010.349879
575	6995.24448
576	6978.682237
577	6967.995934
578	6967.051862
579	6958.921631
580	6947.070538
581	6928.272753
582	6911.252747
583	6905.234378
584	6890.634501
585	6885.760198
586	6879.72912
587	6874.627297
588	6850.197529
589	6828.15066
590	6817.776235
591	6804.358332
592	6803.160676
593	6790.511629
594	6775.939497
595	6768.982381
596	6745.449295
597	6740.506974
598	6735.579416
599	6724.256877
600	6716.441045
601	6702.385503
602	6693.007203
603	6679.512728
604	6667.654147
605	6650.191013
606	6636.659395
607	6635.367395
608	6630.064251
609	6619.519051
610	6605.287965
611	6586.9461
612	6573.968199
613	6556.389381
614	6545.402232
615	6540.891231
616	6532.280713
617	6517.894572
618	6508.998016
619	6492.805488
620	6482.673052
621	6472.356093
622	6463.948693
623	6455.293088
624	6444.036917
625	6436.534402
626	6430.413268
627	6417.905366
628	6406.996882
629	6395.04971
630	6384.40181
631	6376.77589
632	6370.06172
633	6359.21783
634	6347.314311
635	6338.467155
636	6331.060238
637	6311.03919
638	6310.121366
639	6305.253492
640	6296.36421
641	6288.502399
642	6275.500878
643	6268.36299
644	6254.849932
645	6246.973063
646	6235.57925
647	6230.024149
648	6219.723568
649	6216.685054
650	6207.661709
651	6198.624254
652	6191.037764
653	6184.906615
654	6177.424063
655	6156.882037
656	6147.633179
657	6145.187313
658	6144.00837
659	6137.274506
660	6132.026035
661	6118.853216
662	6113.11412
663	6101.001623
664	6096.066629
665	6095.103937
666	6087.398149
667	6083.791944
668	6076.985967
669	6070.878805
670	6067.510819
671	6060.010497
672	6047.319965
673	6035.801568
674	6034.913732
675	6030.322381
676	6015.498382
677	6000.503122
678	5989.228957
679	5988.420879
680	5982.071623
681	5970.440296
682	5960.109615
683	5951.01649
684	5938.291073
685	5931.749117
686	5919.835213
687	5913.815961
688	5907.635331
689	5906.784147
690	5903.416435
691	5891.790268
692	5887.320602
693	5880.581938
694	5870.892411
695	5854.263683
696	5843.652552
697	5839.617592
698	5829.887812
699	5821.418959
700	5820.68116
701	5812.431435
702	5804.178395
703	5791.570316
704	5784.05802
705	5772.643985
706	5760.318559
707	5748.340466
708	5747.64122
709	5739.126031
710	5731.110713
711	5722.025503
712	5715.514219
713	5706.009264
714	5704.969172
715	5694.877552
716	5689.701763
717	5678.882146
718	5673.040978
719	5668.066973
720	5667.364546
721	5659.18641
722	5644.459486
723	5636.893601
724	5629.639625
725	5617.648788
726	5609.735051
727	5595.124046
728	5585.161774
729	5580.767531
730	5568.619594
731	5551.833641
732	5543.663846
733	5539.332202
734	5534.472377
735	5523.520249
736	5517.097238
737	5507.727279
738	5498.221139
739	5491.501667
740	5482.11976
741	5478.637003
742	5476.022117
743	5465.371956
744	5462.707377
745	5450.206356
746	5445.010562
747	5436.178033
748	5428.601204
749	5418.965179
750	5405.200461
751	5400.193586
752	5390.226515
753	5387.785723
754	5387.036433
755	5376.757143
756	5368.605987
757	5368.001425
758	5360.562865
759	5352.190673
760	5342.558644
761	5336.394136
762	5324.761807
763	5313.47257
764	5306.363952
765	5299.500365
766	5293.586295
767	5287.560056
768	5282.304083
769	5270.504778
770	5261.539505
771	5250.810976
772	5242.342484
773	5241.514401
774	5240.288444
775	5239.652021
776	5234.66835
777	5225.716966
778	5225.182822
779	5217.612888
780	5217.00057
781	5212.610041
782	5204.866921
783	5203.883266
784	5194.706566
785	5190.517479
786	5188.70087
787	5183.327616
788	5175.373406
789	5165.865179
790	5157.073857
791	5152.163087
792	5143.85952
793	5137.456034
794	5126.954626
795	5115.632654
796	5112.352889
797	5104.272367
798	5088.884934
799	5088.34793
800	5079.252866
801	5067.943111
802	5059.032997
803	5052.788028
804	5044.945099
805	5037.427576
806	5027.239442
807	5017.748102
808	5009.025491
809	4999.607335
810	4999.112074
811	4992.733337
812	4987.106297
813	4977.3334
814	4968.816591
815	4964.446276
816	4964.02323
817	4960.893068
818	4955.452687
819	4948.446553
820	4942.776699
821	4938.950363
822	4930.996847
823	4928.360103
824	4918.577751
825	4909.763431
826	4901.38872
827	4890.736379
828	4883.441319
829	4883.02829
830	4877.307864
831	4869.453305
832	4861.141187
833	4857.173869
834	4847.423618
835	4837.194996
836	4834.10038
837	4825.057242
838	4815.068255
839	4806.844438
840	4801.656249
841	4800.635274
842	4800.227725
843	4797.786434
844	4788.896235
845	4785.290518
846	4778.27788
847	4774.151161
848	4765.045038
849	4757.663078
850	4752.098183
851	4751.713658
852	4744.618255
853	4729.258338
854	4722.43287
855	4712.700305
856	4701.885565
857	4695.399309
858	4695.007938
859	4686.567366
860	4682.350676
861	4674.39572
862	4661.82682
863	4649.635708
864	4641.665095
865	4635.639419
866	4624.842766
867	4624.349436
868	4615.152103
869	4608.118417
870	4603.304525
871	4593.120497
872	4583.851376
873	4583.543967
874	4573.173802
875	4568.431493
876	4558.999108
877	4558.686297
878	4551.998164
879	4547.818742
880	4542.800553
