iter	Passed	Remaining
581	3483	2501
582	3489	2496
583	3495	2489
584	3501	2483
585	3507	2478
586	3513	2472
587	3519	2466
588	3525	2459
589	3531	2453
590	3537	2448
591	3543	2442
592	3549	2435
593	3555	2430
594	3561	2424
595	3566	2417
596	3573	2411
597	3578	2405
598	3584	2399
599	3590	2393
600	3596	2387
601	3602	2381
602	3607	2375
603	3613	2369
604	3619	2363
605	3625	2357
606	3631	2351
607	3637	2345
608	3643	2338
609	3648	2332
610	3655	2327
611	3661	2321
612	3667	2315
613	3673	2309
614	3679	2303
615	3685	2297
616	3691	2291
617	3696	2285
618	3703	2279
619	3709	2273
620	3715	2267
621	3721	2261
622	3728	2256
623	3734	2250
624	3739	2243
625	3745	2237
626	3751	2231
627	3757	2225
628	3763	2219
629	3769	2213
630	3775	2207
631	3781	2201
632	3787	2195
633	3793	2189
634	3799	2183
635	3804	2177
636	3810	2171
637	3816	2165
638	3822	2159
639	3828	2153
640	3834	2147
641	3840	2141
642	3846	2135
643	3852	2129
644	3857	2123
645	3863	2117
646	3869	2111
647	3875	2105
648	3881	2098
649	3886	2092
650	3891	2086
651	3897	2080
652	3902	2073
653	3908	2067
654	3914	2061
655	3920	2055
656	3925	2049
657	3931	2043
658	3937	2037
659	3951	2035
660	3962	2032
661	3967	2025
662	3975	2020
663	3983	2015
664	3989	2009
665	3995	2003
666	4001	1997
667	4007	1991
668	4012	1985
669	4019	1979
670	4024	1973
671	4030	1967
672	4037	1961
673	4043	1955
674	4049	1949
675	4055	1943
676	4061	1937
677	4066	1931
678	4072	1925
679	4077	1918
680	4083	1912
681	4089	1906
682	4095	1900
683	4100	1894
684	4106	1888
685	4112	1882
686	4118	1876
687	4124	1870
688	4130	1864
689	4136	1858
690	4142	1852
691	4147	1846
692	4153	1840
693	4160	1834
694	4166	1828
695	4172	1822
696	4177	1816
697	4183	1810
698	4189	1804
699	4195	1798
700	4201	1791
701	4207	1786
702	4213	1779
703	4218	1773
704	4224	1767
705	4230	1761
706	4236	1755
707	4242	1749
708	4248	1743
709	4254	1737
710	4260	1731
711	4266	1725
712	4273	1720
713	4278	1713
714	4284	1707
715	4290	1701
716	4296	1695
717	4301	1689
718	4307	1683
719	4313	1677
720	4318	1671
721	4324	1665
722	4330	1659
723	4336	1653
724	4342	1647
725	4348	1641
726	4354	1635
727	4360	1629
728	4369	1624
729	4377	1618
730	4382	1612
731	4389	1607
732	4395	1601
733	4402	1595
734	4407	1589
735	4413	1583
736	4419	1577
737	4425	1571
738	4431	1565
739	4437	1559
740	4443	1553
741	4449	1546
742	4454	1540
743	4460	1534
744	4466	1528
745	4472	1522
746	4477	1516
747	4484	1510
748	4490	1504
749	4495	1498
750	4502	1492
751	4508	1486
752	4513	1480
753	4519	1474
754	4525	1468
755	4531	1462
756	4537	1456
757	4542	1450
758	4548	1444
759	4554	1438
760	4559	1432
761	4565	1426
762	4571	1419
763	4576	1413
764	4582	1407
765	4588	1401
766	4594	1395
767	4600	1389
768	4605	1383
769	4611	1377
770	4617	1371
771	4623	1365
772	4629	1359
773	4635	1353
774	4641	1347
775	4648	1341
776	4653	1335
777	4659	1329
778	4665	1323
779	4671	1317
780	4677	1311
781	4684	1305
782	4690	1299
783	4697	1294
784	4702	1288
785	4709	1282
786	4715	1276
787	4721	1270
788	4728	1264
789	4733	1258
790	4739	1252
791	4745	1246
792	4750	1240
793	4756	1234
794	4762	1228
795	4768	1222
796	4774	1216
797	4779	1209
798	4785	1203
799	4791	1197
800	4797	1191
801	4802	1185
802	4808	1179
803	4814	1173
804	4820	1167
805	4827	1161
806	4833	1155
807	4838	1149
808	4844	1143
809	4849	1137
810	4855	1131
811	4861	1125
812	4867	1119
813	4872	1113
814	4878	1107
815	4884	1101
816	4890	1095
817	4896	1089
818	4901	1083
819	4907	1077
820	4913	1071
821	4919	1065
822	4926	1059
823	4932	1053
824	4938	1047
825	4960	1045
826	4966	1039
827	4973	1033
828	4979	1027
829	4984	1020
830	4990	1014
831	4996	1008
832	5002	1002
833	5007	996
834	5013	990
835	5019	984
836	5025	978
837	5031	972
838	5037	966
839	5043	960
840	5049	954
841	5055	948
842	5061	942
843	5067	936
844	5073	930
845	5079	924
846	5084	918
847	5092	912
848	5099	906
849	5107	901
850	5113	895
851	5120	889
852	5125	883
853	5131	877
854	5138	871
855	5144	865
856	5150	859
857	5156	853
858	5162	847
859	5167	841
860	5173	835
861	5179	829
862	5185	823
863	5191	817
864	5197	811
865	5204	805
866	5210	799
867	5215	793
868	5221	787
869	5227	781
870	5233	775
871	5239	769
872	5245	763
873	5251	757
874	5257	751
875	5263	745
876	5269	738
877	5275	732
878	5280	726
879	5286	720
880	5292	714
881	5298	708
882	5304	702
883	5310	696
884	5316	690
885	5322	684
886	5328	678
887	5334	672
888	5340	666
889	5346	660
890	5352	654
891	5361	649
892	5370	643
893	5377	637
894	5384	631
895	5390	625
896	5395	619
897	5402	613
898	5407	607
899	5413	601
900	5419	595
901	5425	589
902	5431	583
903	5437	577
904	5442	571
905	5448	565
906	5454	559
907	5460	553
908	5466	547
909	5471	541
910	5477	535
911	5483	529
912	5489	523
913	5495	517
914	5501	511
915	5507	505
916	5512	498
917	5518	492
918	5524	486
919	5533	481
920	5538	475
921	5544	469
922	5550	463
923	5556	457
924	5562	450
925	5567	444
926	5573	438
927	5579	432
928	5585	426
929	5591	420
930	5597	414
931	5603	408
932	5609	402
933	5614	396
934	5620	390
935	5626	384
936	5632	378
937	5638	372
938	5644	366
939	5650	360
940	5656	354
941	5662	348
942	5668	342
943	5674	336
944	5680	330
945	5685	324
946	5691	318
947	5697	312
948	5702	306
949	5708	300
950	5713	294
951	5719	288
952	5726	282
953	5731	276
954	5737	270
955	5744	264
956	5749	258
957	5755	252
958	5761	246
959	5767	240
960	5773	234
961	5779	228
962	5784	222
963	5790	216
964	5796	210
965	5802	204
966	5808	198
967	5814	192
968	5820	186
969	5826	180
970	5832	174
971	5838	168
972	5844	162
973	5850	156
974	5856	150
975	5862	144
976	5867	138
977	5873	132
978	5879	126
979	5885	120
980	5891	114
981	5897	108
982	5904	102
983	5910	96
984	5915	90
985	5922	84
986	5927	78
987	5948	72
988	5954	66
989	5960	60
990	5965	54
991	5971	48
992	5980	42
993	5988	36
994	5997	30
995	6006	24
996	6014	18
997	6023	12
998	6032	6
999	6040	0
